StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q10,Q104,Q7,Q7_4_TEXT,Q103_1_x,Q103_1_y,Q103,Q58_1,Q58_2,Q13,Q13_6_TEXT,Q19,Q17,Q18,Q18_22_TEXT,Q105,Q22,Q29,Q30,Q24,Q28,Q33,Q34,Q79,Q80,Q36,Q36_22_TEXT,Q38,Q38_4_TEXT,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q72,Q73,Q74,Q75,Q70,Q76,Q77,Q78,Q79,Q71,Q80,Q81,Q82,Q83,Q57,Q78_1,Q78_2,Q100_1,Q100_2,Q100_3,Q59,Q107_9,Q107_1,Q107_2,Q107_3,Q107_4,Q107_5,Q107_7,Q107_8,Q107_8_TEXT,Q103,Q106,Q107,Q110,Q32_1,Q32_2,Q32_3,Q32_4 
2019-08-14 10:43:50,2019-08-14 10:51:30,IP Address,23.31.45.73,100,459,True,2019-08-14 10:51:32,R_3FQVRNK3to1SJmI,,,,,25.49310302734375,-80.4344024658203125,anonymous,EN,I agree to participate in this survey study.,Board Certified Assistant Behavior Analyst (BCaBA),50% or more,Male,,484,317,Southeast,> 15 years,Yes,Client's home,,Yes,1,Dog,,Seldom,Seldom,Yes,Often,Yes,Yes,Yes,Yes,Between 2 and 5,Individual clients,Horse/Pony,,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors)",,Horse/Pony,Animal came from a therapy animal organization**,Animal had prior exposure to target population(s) and intervention setting(s),certified as a therapeutic horse,No,,,,,,,,,,,,,,,,,,,,Positive effects,100,100,Strongly Agree,,Strongly Agree,Yes,,,2,3,,,1,,,False,Not sure,False,False,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-07 11:19:40,2019-08-07 11:24:16,IP Address,96.41.26.155,85,276,False,2019-08-14 11:24:53,R_urLG6IRYyeb8I6d,,,,,,,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,,,,2 to 5 years,No,"Client's home,School",,Yes,2,"Dog,Bird (i.e., parakeet),Fish,Guinea Pig,Rabbit,Turtle,Lizard",,Seldom,Never,No,Never,Yes,Yes,No,Yes,One,Individual clients,Guinea Pig,,Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors),,Guinea Pig,"Colleague's or friend's pet, ESA*, or therapy animal",No prior exposure,"None ",No,,,,,,,,,,,,,,,,,,,,Positive effects,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14 11:36:33,2019-08-14 11:41:20,IP Address,24.161.47.72,100,287,True,2019-08-14 11:41:20,R_1QlvDnL8qnjRE73,,,,,41.37860107421875,-74.669097900390625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,511,122,Northeast,2 to 5 years,,"Client's home,Clinic,School",,Yes,2,"Dog,Cat,Another animal species",Chickens,Often,Sometimes,Yes,Often,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Agree,No,,,,,1,3,2,,,Not sure,Not sure,False,True,Agree,Agree,Strongly Agree,Neither Agree or Disagree
2019-08-14 12:13:08,2019-08-14 12:20:47,IP Address,201.171.37.67,100,459,True,2019-08-14 12:20:48,R_2xSm4VtaZdhRH3E,,,,,32.45379638671875,-116.99629974365234375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,90,226,West,2 to 5 years,Yes,"Client's home,Clinic,Another general setting",daycare,Yes,3-5,Dog,,Seldom,Never,No,Never,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,No,,,2,,1,,3,,,Not sure,Not sure,True,True,Neither Agree or Disagree,Agree,Agree,Strongly Agree
2019-08-14 12:33:47,2019-08-14 12:38:17,IP Address,95.91.246.196,100,270,True,2019-08-14 12:38:18,R_3ESUGSbvYz8AAhl,,,,,52.4785003662109375,13.3791046142578125,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,532,108,Northeast,2 to 5 years,,"Client's home,Clinic,School,Residential facility",,Yes,2,"Dog,Another animal species",Chinchilla,Often,Never,No,Never,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,,,,3,1,2,,,True,False,False,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-14 13:04:13,2019-08-14 13:11:27,IP Address,64.52.136.152,100,433,True,2019-08-14 13:11:27,R_9LIOjKbgQhwVbFL,,,,,34.1483001708984375,-118.0016021728515625,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,82,211,West,2 to 5 years,Yes,"Client's home,School",,Yes,3-5,"Dog,Cat,Guinea Pig,Rabbit,Turtle",,Often,Never,No,Sometimes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,No,,,,1,3,,2,,,True,True,True,True,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-14 13:12:19,2019-08-14 13:21:10,IP Address,50.248.217.59,100,530,True,2019-08-14 13:21:10,R_09xodFgKsG3Fb2h,,,,,47.1591033935546875,-122.54850006103515625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,107,51,West,< 2 years,Yes,"Client's home,Hospital",,Yes,1,Dog,,Often,Seldom,Yes,Never,Yes,Yes,Yes,Yes,One,Individual clients,Dog,,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors)",,Dog,"Clinician's pet, service animal, ESA*, or therapy animal",Animal had prior exposure to target population(s) only,trained myself starting at 8 weeks of age.,No,,,,,,,,,,,,,,,,,,,,Positive effects,75,25,Strongly Agree,,Strongly Agree,Yes,,,,,3,1,2,,,False,Not sure,False,True,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-14 13:09:32,2019-08-14 13:23:16,IP Address,104.188.34.205,100,824,True,2019-08-14 13:23:16,R_DBKXqJGVxn6jazn,,,,,25.8274993896484375,-80.27239990234375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,,,,< 2 years,No,School,,No,,,,Sometimes,Never,No,Seldom,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Strongly Agree,Yes,,1,,,2,,,,,False,True,True,Not sure,Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree
2019-08-07 13:18:45,2019-08-07 13:28:19,IP Address,76.18.57.176,98,574,False,2019-08-14 13:29:10,R_1OJZPk5635yyD8s,,,,,,,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,485,318,Southeast,2 to 5 years,Yes,"Client's home,School",,Yes,2,"Dog,Fish,Chicken/Rooster",,Sometimes,Never,No,Seldom,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,,,,,,,,,,,True,True,True,True,,,,
2019-08-14 13:39:55,2019-08-14 13:50:08,IP Address,71.206.91.81,100,612,True,2019-08-14 13:50:09,R_3OuaLpXgF3ne4H7,,,,,24.7279052734375,-81.03859710693359375,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,479,347,Southeast,11 to 15 years,Yes,"Client's home,School",,Yes,2,"Dog,Cat,Fish,Frog/Toad",,Often,Often,Yes,Sometimes,Yes,Yes,Yes,Yes,Between 2 and 5,Individual clients,"Dog,Guinea Pig,Cat,Bird (e.g., parakeet)",,Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors),,Cat,"Client's pet, service animal, ESA*, or therapy animal",No prior exposure,"no training, family pet",Yes,Guinea Pig,"Client's pet, service animal, ESA*, or therapy animal",No prior exposure,no training family pet,No,,,,,,,,,,,,,,,Both negative and positive effects,0,0,Agree,,Agree,Yes,1,,,,,,,,,False,Not sure,Not sure,Not sure,Strongly Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree
2019-08-14 14:09:16,2019-08-14 14:20:36,IP Address,24.4.244.217,100,680,True,2019-08-14 14:20:36,R_1l6ojWKqCLcK9qc,,,,,38.2400970458984375,-122.039703369140625,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,51,150,West,2 to 5 years,Yes,Client's home,,Yes,3-5,"Dog,Cat,Fish",,Often,Sometimes,Yes,Sometimes,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,7,6,3,4,1,2,5,,,Not sure,Not sure,Not sure,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-14 14:44:46,2019-08-14 14:51:29,IP Address,47.156.92.141,100,402,True,2019-08-14 14:51:29,R_2DLz1yyn9n0XH0Q,,,,,33.8307952880859375,-118.1125030517578125,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,70,211,West,< 2 years,Yes,Client's home,,Yes,3-5,Dog,,Seldom,Never,No,Never,No,Unsure,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Agree,No,,3,2,,,,1,,,Not sure,Not sure,Not sure,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2019-08-14 15:52:25,2019-08-14 15:57:57,IP Address,69.247.140.140,100,332,True,2019-08-14 15:57:58,R_3pm9hs3NTSu3wT8,,,,,36.0048065185546875,-86.78859710693359375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,401,214,Southeast,< 2 years,Yes,"Client's home,School",,Yes,1,Dog,,Seldom,Never,No,Seldom,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,No,,,,1,,3,2,,,False,Not sure,False,False,Agree,Agree,Strongly Agree,Agree
2019-08-14 15:54:38,2019-08-14 16:01:46,IP Address,73.131.110.91,100,428,True,2019-08-14 16:01:46,R_vJ1bUiO2uzHZmWl,,,,,32.7924041748046875,-80.10810089111328125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,517,149,Northeast,11 to 15 years,Yes,"Client's home,School",,Yes,3-5,"Dog,Another animal species",Frog,Sometimes,Seldom,No,Seldom,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,No,,,2,,3,,1,,,False,Not sure,Not sure,Not sure,Agree,Agree,Agree,Agree
2019-08-14 17:49:31,2019-08-14 17:56:28,IP Address,73.27.99.100,100,417,True,2019-08-14 17:56:29,R_wKQWSldIWQrnCs9,,,,,27.0601959228515625,-82.353302001953125,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,475,301,Southeast,< 2 years,Yes,"Clinic,School",,Yes,1,"Dog,Cat,Bird (i.e., parakeet),Fish,Guinea Pig,Mouse,Hamster,Rabbit,Turtle,Lizard,Cattle,Chicken/Rooster,Sheep,Pig,Horse/Pony",,Often,Seldom,Yes,Seldom,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,,,,,1,2,,,3,Cost,False,True,False,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-14 16:17:28,2019-08-14 18:39:52,IP Address,75.65.205.193,100,8544,True,2019-08-14 18:39:53,R_2Rah9WOW1yqvIwP,,,,,32.5316925048828125,-92.1768035888671875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Male,,343,269,Southeast,6 to 10 years,Yes,"Clinic,School",,Yes,2,"Dog,Bird (i.e., parakeet),Fish,Hamster,Lizard",,Often,Never,No,Never,No,Unsure,Yes,Yes,One,Individual clients,Dog,,Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors),,Dog,"Colleague's or friend's pet, ESA*, or therapy animal",No prior exposure,obedience training,No,,,,,,,,,,,,,,,,,,,,Positive effects,,,Strongly Agree,,Agree,No,,,3,2,,,1,,,False,Not sure,False,True,Agree,Agree,Agree,Neither Agree or Disagree
2019-08-14 19:03:39,2019-08-14 19:12:13,IP Address,172.56.11.108,100,514,True,2019-08-14 19:12:14,R_1OwZdc1rkymqN3u,,,,,42.3376007080078125,-83.13030242919921875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,421,110,Midwest,< 2 years,Yes,"Client's home,Another general setting",,Yes,1,"Dog,Cat,Bird (i.e., parakeet),Fish,Guinea Pig,Turtle",,Sometimes,Never,Yes,Sometimes,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Uncertain,No,,,2,,1,,,,,True,True,Not sure,Not sure,Disagree,Disagree,Disagree,Neither Agree or Disagree
2019-08-14 20:00:54,2019-08-14 20:11:21,IP Address,66.31.119.235,100,627,True,2019-08-14 20:11:22,R_3kFXag6siwyqx5J,,,,,42.0590057373046875,-71.11229705810546875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,521,106,Northeast,6 to 10 years,Yes,"Client's home,School",,Yes,1,Dog,,Sometimes,Seldom,No,Never,Yes,Yes,Yes,Yes,Between 2 and 5,Individual clients,"Dog,Horse/Pony",,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a passive participant during an activity/therapy session intentionally. (Example: animal slept on a designated mat in the treatment area during the therapy session)",,Dog,Animal came from a therapy animal organization**,Animal had prior exposure to target population(s) and intervention setting(s),"Registered therapy animal ",No,,,,,,,,,,,,,,,,,,,,Both negative and positive effects,,,Agree,,Agree,Yes,,1,,,,,,,,Not sure,Not sure,Not sure,Not sure,Agree,Agree,Agree,Agree
2019-08-14 21:07:42,2019-08-14 21:12:39,IP Address,184.56.141.65,100,296,True,2019-08-14 21:12:39,R_VOIfdtULjdNNdct,,,,,41.413604736328125,-81.90309906005859375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Male,,433,158,Midwest,< 2 years,No,Clinic,,Yes,None,"Dog,Fish",,Often,Often,Yes,Never,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,No,,2,,1,,3,,,,False,Not sure,False,True,Strongly Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree
2019-08-14 21:30:45,2019-08-14 21:46:02,IP Address,76.116.189.8,100,916,True,2019-08-14 21:46:02,R_10TOknBGUv2HMpO,,,,,39.8520965576171875,-74.96410369873046875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),Less than 50%,Female,,506,114,Northeast,6 to 10 years,Yes,"Client's home,Another general setting",community activity program,Yes,3-5,"Dog,Cat,Fish,Mouse,Turtle",,Sometimes,Seldom,Yes,Often,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Strongly Agree,Yes,,,,,1,,,,,False,Not sure,False,True,Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-07 21:18:07,2019-08-07 21:54:46,IP Address,69.246.213.237,32,2199,False,2019-08-14 21:54:51,R_PvLwtWH1QbvXCr7,,,,,,,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,371,168,Midwest,< 2 years,Yes,"Client's home,Clinic",,Yes,1,"Dog,Fish,Guinea Pig,Hamster,Another animal species",Newt,Often,Seldom,Yes,Often,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07 21:37:45,2019-08-07 21:55:23,IP Address,67.11.167.216,85,1057,False,2019-08-14 21:55:54,R_2EtPahEq6OCGIS6,,,,,,,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,276,274,Southwest,6 to 10 years,Yes,Clinic,,Yes,3-5,"Dog,Bird (i.e., parakeet),Fish,Ferret",,Often,Never,Yes,Sometimes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14 23:43:10,2019-08-14 23:46:47,IP Address,174.239.31.50,100,217,True,2019-08-14 23:46:47,R_1Nf4Usl6DgnT9nt,,,,,21.31329345703125,-157.822998046875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,207,345,West,< 2 years,Yes,Client's home,,Yes,3-5,"Dog,Cat,Bird (i.e., parakeet),Fish,Guinea Pig,Hamster,Rabbit,Turtle,Lizard,Snake",,Sometimes,Sometimes,No,Often,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,No,,,,,1,3,2,,,False,True,False,True,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-14 23:42:11,2019-08-14 23:57:59,IP Address,50.29.149.158,100,947,True,2019-08-14 23:57:59,R_1jwzGgHDAMyVFG6,,,,,41.12469482421875,-75.4080963134765625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,487,131,Northeast,2 to 5 years,Yes,Client's home,,Yes,+5,Dog,,Sometimes,Sometimes,Yes,Sometimes,Yes,Yes,Yes,Yes,Between 2 and 5,"Individual clients,Groups of clients",Dog,,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors)",,Dog,Site-Based animal***,Animal had prior exposure to intervention setting(s) only,the dog completed a training course implemented by a trainer equivalent to a canine good citizen course,Yes,Dog,"Clinician's pet, service animal, ESA*, or therapy animal",No prior exposure,animal was temperament tested,No,,,,,,,,,,,,,,,Positive effects,,,Strongly Agree,,Strongly Agree,Yes,,,1,,,3,2,,,False,False,False,False,Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-15 00:19:02,2019-08-15 00:35:37,IP Address,172.56.34.219,100,995,True,2019-08-15 00:35:38,R_21vQJYcXU0NBbd5,,,,,40.831207275390625,-73.90670013427734375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,490,100,Northeast,2 to 5 years,Yes,Client's home,,Yes,None,"Dog,Fish,Another animal species",chinchila,Sometimes,Never,No,Never,No,Unsure,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,No,,,3,2,,,1,,,False,True,Not sure,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2019-08-08 08:47:16,2019-08-08 08:54:36,IP Address,47.210.6.163,90,440,False,2019-08-15 08:54:41,R_2YG4e4qUU68l4i1,,,,,,,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,411,254,Southeast,< 2 years,Yes,Clinic,,Yes,1,Cat,,Sometimes,Seldom,Yes,Sometimes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,No,,,,,1,2,3,,,,,,,,,,
2019-08-08 10:10:58,2019-08-08 10:11:03,IP Address,65.184.241.46,2,5,False,2019-08-15 10:11:23,R_sR3sGVFds4DJ8lz,,,,,,,anonymous,EN,I agree to participate in this survey study.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15 11:22:27,2019-08-15 11:28:59,IP Address,162.199.86.172,100,392,True,2019-08-15 11:29:00,R_3IblVIg0K3Il10f,,,,,30.2407073974609375,-81.61699676513671875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,467,297,Southeast,< 2 years,No,"Clinic,Residential facility",,Yes,1,Dog,,Often,Never,No,Never,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,No,,2,1,,3,,,,,True,Not sure,True,True,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-15 11:26:51,2019-08-15 11:31:16,IP Address,170.154.32.118,100,265,True,2019-08-15 11:31:16,R_11de22smHBmgBSf,,,,,41.97259521484375,-71.308197021484375,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),Less than 50%,Female,,531,107,Northeast,11 to 15 years,No,Residential facility,,Yes,,"Dog,Cat",,Sometimes,Seldom,Yes,,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Yes,,,,2,,3,1,,,False,False,False,False,Neither Agree or Disagree,Agree,Agree,Agree
2019-08-15 11:44:23,2019-08-15 11:59:39,IP Address,174.217.17.138,100,916,True,2019-08-15 11:59:39,R_uyKQlwHKFzRqn2F,,,,,41.2093048095703125,-96.05480194091796875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,354,138,Midwest,6 to 10 years,Yes,Client's home,,Yes,2,"Dog,Cat,Fish,Hamster",,Often,Seldom,Yes,Seldom,Yes,Yes,Yes,Yes,One,Individual clients,"Dog,Cat,Goat",,"Animal was an active participant during an activity/therapy session targeting specific skills. (Example: animal was a potential communication partner during a therapeutic session aiming to increase social & communication skills),Animal was a passive participant during an activity/therapy session intentionally. (Example: animal slept on a designated mat in the treatment area during the therapy session),Animal was a reinforcer. (Example: animal interaction could have been chosen from a menu of reinforcers as part of a token economy; interaction with the animal was contingent upon demonstration of specific behaviors)",,Dog,"Client's pet, service animal, ESA*, or therapy animal",Animal had prior exposure to target population(s) and intervention setting(s),,No,,,,,,,,,,,,,,,,,,,,Positive effects,,,Strongly Agree,,Strongly Agree,Yes,,1,,,2,,,,,False,False,False,Not sure,Agree,Agree,Agree,Agree
2019-08-15 12:52:07,2019-08-15 13:18:46,IP Address,75.70.90.224,100,1599,True,2019-08-15 13:18:47,R_3fOTPB61YAFwwKU,,,,,38.789306640625,-104.8220977783203125,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,208,174,West,2 to 5 years,Yes,"Client's home,Clinic",,Yes,3-5,"Dog,Cat,Bird (i.e., parakeet),Fish,Guinea Pig,Rat,Hamster,Rabbit",,Seldom,Seldom,No,Sometimes,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Strongly Agree,Agree,Yes,,,2,,3,1,,,,Not sure,Not sure,True,True,Strongly Agree,Agree,Agree,Agree
2019-08-15 14:35:41,2019-08-15 14:41:10,IP Address,69.236.218.28,100,328,True,2019-08-15 14:41:10,R_2rPKksMqJD150ij,,,,,33.6748046875,-117.908905029296875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,499,168,Southeast,2 to 5 years,,"Client's home,Clinic,School",,Yes,2,"Dog,Cat",,Sometimes,Seldom,Yes,Sometimes,Yes,Unsure,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Strongly Agree,Strongly Agree,Yes,,,1,2,,,3,,,True,True,Not sure,Not sure,Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-15 14:41:41,2019-08-15 14:48:35,IP Address,76.109.249.33,100,414,True,2019-08-15 14:48:35,R_1k09OaCKut0jnnd,,,,,26.1858062744140625,-80.23999786376953125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,474,315,Southeast,6 to 10 years,Yes,"Client's home,Clinic,School",,Yes,None,,,Seldom,Never,No,Seldom,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Agree,No,,,3,,1,,2,,,False,Not sure,Not sure,Not sure,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-15 16:30:29,2019-08-15 16:42:43,IP Address,72.70.51.26,100,734,True,2019-08-15 16:42:44,R_23ZV3pa5bFqaJbH,,,,,42.310394287109375,-71.27410125732421875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst- Doctoral (BCBA-D),50% or more,Male,,545,107,Northeast,11 to 15 years,Yes,"Client's home,Clinic,School,Residential facility",,Yes,None,"Fish,Guinea Pig",,Sometimes,Never,No,Often,Yes,Yes,Yes,Yes,One,Individual clients,Dog,,"Animal was intentionally incorporated another way. Please briefly describe. To assure anonymity, please describe without providing information that would reveal your identity or the identity of others.","Dog was used during a stimulus fading procedure to increase tolerance ",Dog,Animal came from a therapy animal organization**,Unsure of prior exposure,Had been trained as a service dog,No,,,,,,,,,,,,,,,,,,,,Positive effects,0,0,Uncertain,,Agree,Yes,,,2,,3,,,1,The animal is not required for the program or not beneficial to the clients learning,Not sure,Not sure,False,Not sure,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-15 14:52:36,2019-08-15 17:45:20,IP Address,172.58.107.206,100,10364,True,2019-08-15 17:45:21,R_3ilgZbqTTaGpPwF,,,,,32.7122955322265625,-96.7938995361328125,anonymous,EN,I agree to participate in this survey study.,Board Certified Assistant Behavior Analyst (BCaBA),50% or more,Male,,275,256,Southwest,< 2 years,Yes,"Client's home,Clinic,Residential facility",,Yes,2,"Dog,Cat",,Seldom,Never,No,Never,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,,3,,,1,2,,,False,Not sure,Not sure,Not sure,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-14 00:05:10,2019-08-15 22:01:06,IP Address,107.72.178.214,100,165356,True,2019-08-15 22:01:06,R_2q46nsDuztDqP6i,,,,,25.895904541015625,-80.30899810791015625,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,,,,< 2 years,No,Another general setting,Community setting,Yes,None,"Dog,Cat,Fish,Guinea Pig,Hamster,Rabbit,Turtle",,Sometimes,Never,Yes,Sometimes,Yes,Unsure,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,No,,,,,1,3,2,,,Not sure,Not sure,Not sure,True,Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree
